Name,,,,,,,,,
Bezeq,,,,,,,,,
Leumi,,,,,,,,,
ICL Israel Chemicals,,,,,,,,,
Discount,,,,,,,,,
Bank Hapoalim,,,,,,,,,
Teva,,,,,,,,,
Shufersal,,,,,,,,,
Mivne Real Estate KD,,,,,,,,,
Energix,,,,,,,,,
Shikun & Binui,,,,,,,,,
Opko Health,,,,,,,,,
Phoenix Holdings,,,,,,,,,
Shapir Engineering Industry,,,,,,,,,
Mizrahi Tefahot,,,,,,,,,
Harel,,,,,,,,,
Amot Investments,,,,,,,,,
Alony Hetz,,,,,,,,,
Tower,,,,,,,,,
Perrigo,,,,,,,,,
Azrieli Group,,,,,,,,,
Maytronics,,,,,,,,,
Nice,,,,,,,,,
OPC Energy,,,,,,,,,
Strauss Group,,,,,,,,,
First Intl Bank,,,,,,,,,
Airport City,,,,,,,,,
LivePerson,,,,,,,,,
Ashtrom Group Ltd,,,,,,,,,
Ormat,,,,,,,,,
Nova,,,,,,,,,
Elbit Systems,,,,,,,,,
Melisron,,,,,,,,,
BIG,,,,,,,,,
Israel Corp,,,,,,,,,
Electra,,,,,,,,,
