Name,,,,,,,,,
Allegro,,,,,,,,,
Gornictwo Naftowe,,,,,,,,,
OrangePL,,,,,,,,,
Tauron Polska Energia,,,,,,,,,
PGE SA,,,,,,,,,
PKO Bank Polski,,,,,,,,,
PZU SA,,,,,,,,,
Bank Polska Kasa Opieki,,,,,,,,,
ORLEN SA,,,,,,,,,
JSW SA,,,,,,,,,
KGHM Polska Miedz,,,,,,,,,
Cyfrowy Polsat SA,,,,,,,,,
CD PROJEKT,,,,,,,,,
Dino Polska,,,,,,,,,
Grupa Lotos SA,,,,,,,,,
CCC SA,,,,,,,,,
Asseco Poland SA,,,,,,,,,
Santander Bank Polska,,,,,,,,,
Mercator WA,,,,,,,,,
LPP SA,,,,,,,,,
