Name,,,,,,,,,
OTP Bank,,,,,,,,,
MOL,,,,,,,,,
Gedeon Richter,,,,,,,,,
Magyar Telekom,,,,,,,,,
PannErgy,,,,,,,,,
Takarek Mortgage Bank,,,,,,,,,
ANY,,,,,,,,,
Raba,,,,,,,,,
CIG Pannonia,,,,,,,,,
Appeninn,,,,,,,,,
Graphisoft Park Se Ingatl Eur,,,,,,,,,
Opus Global,,,,,,,,,
AKKO INVEST,,,,,,,,,
Zwack Unicum Likoripari,,,,,,,,,
