Name,,,,,,,,,
Unity Foods,,,,,,,,,
Cinergyco PK,,,,,,,,,
Maple Leaf Cement Factory,,,,,,,,,
TRG Pakistan,,,,,,,,,
Lotte Chemical Pakistan,,,,,,,,,
AGP,,,,,,,,,
Mughal Iron & Steel Industries,,,,,,,,,
K-Electric,,,,,,,,,
Avanceon,,,,,,,,,
Aisha Steel Mills,,,,,,,,,
National Refinery,,,,,,,,,
Oil and Gas Development Co,,,,,,,,,
Engro Fertilizers,,,,,,,,,
Sui Northern Gas Pipelines,,,,,,,,,
Fauji Fertilizer Bin Qasim,,,,,,,,,
Bank of Punjab,,,,,,,,,
D G Khan Cement Company,,,,,,,,,
Fauji Cement Company,,,,,,,,,
United Bank,,,,,,,,,
Engro Polymer & Chemicals,,,,,,,,,
Azgard Nine Ltd,,,,,,,,,
Pakistan Telecommunication Company,,,,,,,,,
Pioneer Cement,,,,,,,,,
Attock Refinery,,,,,,,,,
Pak Elektron Ltd,,,,,,,,,
International Steels,,,,,,,,,
Faysal Bank,,,,,,,,,
Hub Power Company,,,,,,,,,
Pakistan Petroleum,,,,,,,,,
Fauji Fertilizer Company,,,,,,,,,
KOT Addu Power Company,,,,,,,,,
Bank Alfalah,,,,,,,,,
International Industries,,,,,,,,,
Meezan Bank,,,,,,,,,
Habib Bank,,,,,,,,,
MCB Bank,,,,,,,,,
Yousaf Weaving Mills,,,,,,,,,
Interloop,,,,,,,,,
Pakistan Stock Exchange,,,,,,,,,
Nishat Chunian,,,,,,,,,
Pakistan Oilfields,,,,,,,,,
The Searle Company,,,,,,,,,
Nishat Mills,,,,,,,,,
Pakistan State Oil Company,,,,,,,,,
Pakistan Intl Bulk Terminal Private,,,,,,,,,
Gul Ahmed Textile Mills,,,,,,,,,
Jahangir Siddiqui & Company,,,,,,,,,
Pak Suzuki Motor Co,,,,,,,,,
Lucky Cement,,,,,,,,,
Engro Corporation,,,,,,,,,
Cherat Cement Company,,,,,,,,,
Century Paper & Board Mills,,,,,,,,,
Indus Motor Company,,,,,,,,,
Shell Pakistan,,,,,,,,,
Engro Foods,,,,,,,,,
Honda Atlas Cars,,,,,,,,,
Bank Al-Habib,,,,,,,,,
Thal,,,,,,,,,
Abbott Laboratories Pakistan,,,,,,,,,
Systems Ltd,,,,,,,,,
Kohat Cement Company,,,,,,,,,
First Habib Modaraba,,,,,,,,,
Habib Metropolitan Bank,,,,,,,,,
ORIX Leasing Pakistan Ltd,,,,,,,,,
Allied Bank,,,,,,,,,
Adamjee Insurance Company,,,,,,,,,
Dolmen City REIT,,,,,,,,,
Kohinoor Textile Mills,,,,,,,,,
National Foods,,,,,,,,,
Askari Bank,,,,,,,,,
Packages,,,,,,,,,
Ghani Glass Ltd,,,,,,,,,
Mari Petroleum Company,,,,,,,,,
Millat Tractors,,,,,,,,,
Highnoon Labs,,,,,,,,,
National Bank of Pakistan,,,,,,,,,
Shifa International Hospitals,,,,,,,,,
ICI Pakistan,,,,,,,,,
Fatima Fertilizer Company,,,,,,,,,
Gadoon Textile Mills,,,,,,,,,
HBL Growth Fund,,,,,,,,,
GlaxoSmithKline Pakistan,,,,,,,,,
Atlas Honda,,,,,,,,,
Attock Petroleum,,,,,,,,,
IGI Insurance,,,,,,,,,
Archroma Pakistan,,,,,,,,,
Nestle Pakistan,,,,,,,,,
Bannu Woollen Mills,,,,,,,,,
Ibrahim Fibres,,,,,,,,,
Dawood Hercules Corporation,,,,,,,,,
Shakarganj Ltd,,,,,,,,,
Feroze1888 Mills,,,,,,,,,
Colgate-Palmolive Pakistan,,,,,,,,,
Service Industries,,,,,,,,,
Pakistan Services,,,,,,,,,
EFU General Insurance,,,,,,,,,
Murree Brewery Company,,,,,,,,,
Pakistan Tobacco Company,,,,,,,,,
Standard Chartered Bank Pakistan,,,,,,,,,
Punjab Oil Mills,,,,,,,,,
